model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,486.57,8m 6s,2025-12-20 18:13:51,2025-12-20 18:21:58,
TransLSTM_AR,2330TW,5,long_term_forecast,success,490.77,8m 10s,2025-12-20 18:21:58,2025-12-20 18:30:09,
