model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,failed,0.01,0s,2025-12-20 17:40:55,2025-12-20 17:40:55,FullAttention.__init__() got an unexpected keyword argument 'dropout'
TransLSTM_AR,2330TW,5,long_term_forecast,failed,0.01,0s,2025-12-20 17:40:55,2025-12-20 17:40:55,FullAttention.__init__() got an unexpected keyword argument 'dropout'
