model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,891.32,14m 51s,2025-12-22 15:07:01,2025-12-22 15:21:53,
TransLSTM_AR,2330TW,5,long_term_forecast,success,755.33,12m 35s,2025-12-22 15:21:53,2025-12-22 15:34:28,
