model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,2213.89,36m 53s,2025-12-22 10:57:56,2025-12-22 11:34:50,
TransLSTM_AR,2330TW,5,long_term_forecast,success,1856.58,30m 56s,2025-12-22 11:34:50,2025-12-22 12:05:47,
TransLSTM_AR,AAPL,1,long_term_forecast,success,1708.73,28m 28s,2025-12-22 12:05:47,2025-12-22 12:34:15,
