model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,716.14,11m 56s,2025-12-20 20:29:28,2025-12-20 20:41:25,
TransLSTM_AR,2330TW,5,long_term_forecast,success,642.32,10m 42s,2025-12-20 20:41:25,2025-12-20 20:52:07,
