model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,674.33,11m 14s,2025-12-22 22:12:18,2025-12-22 22:23:32,
TransLSTM_AR,2330TW,5,long_term_forecast,success,648.51,10m 48s,2025-12-22 22:23:32,2025-12-22 22:34:21,
