model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,838.89,13m 58s,2025-12-19 08:14:11,2025-12-19 08:28:10,
TransLSTM_AR,2330TW,5,long_term_forecast,success,1089.69,18m 9s,2025-12-19 08:28:10,2025-12-19 08:46:19,
