model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TransLSTM_AR,2330TW,1,long_term_forecast,success,578.65,9m 38s,2025-12-20 17:43:00,2025-12-20 17:52:39,
TransLSTM_AR,2330TW,5,long_term_forecast,success,855.26,14m 15s,2025-12-20 17:52:39,2025-12-20 18:06:54,
