model,dataset,pred_len,task,status,duration_seconds,duration_formatted,start_time,end_time,error
TimesNet,2330TW,1,long_term_forecast,success,1147.61,19m 7s,2025-12-17 17:57:58,2025-12-17 18:17:06,
TimesNet,AAPL,1,long_term_forecast,success,750.13,12m 30s,2025-12-17 18:17:06,2025-12-17 18:29:36,
TimesNet,SPX,1,long_term_forecast,success,963.52,16m 3s,2025-12-17 18:29:36,2025-12-17 18:45:39,
